transaction_id,transaction_amount,account_balance,time_of_day,day_of_week,merchant_category,transaction_type,location_risk_score,historical_failure_rate,transaction_failure
5083,22.79862391616733,56.588319804542415,4,0,gas,credit,0.7648361866273349,0.18956197957499585,0
5084,4.039489244561809,62.68659045143332,21,6,grocery,credit,0.6717219309875556,0.1737244466993046,0
5085,84.30511194928029,4.877519238879872,13,3,gas,credit,0.1463584506026966,0.1049786549179201,0
5086,656.5572919961387,55.4042280742087,23,5,restaurant,credit,0.7696167191060016,0.6340570473702798,0
5087,19.579652481029626,5.8733456323893,12,5,restaurant,debit,0.36076629132968974,0.32796580850905843,0
5088,42.84254420738988,113.54713909149311,23,1,gas,credit,0.9938886473298013,0.08773943312346612,0
5089,22.800391656351067,31.33936089831174,11,1,gas,debit,0.671249545025436,0.11201375532711479,0
5090,6.8869133522826385,6.315224306305583,13,2,online,debit,0.8358930744683252,0.31516637215423093,1
5091,1.30847139690684,24.18651684224,8,4,restaurant,debit,0.7337852916646517,0.2911567116971391,0
5092,6.968080381965073,30.874316616213033,3,0,retail,credit,0.59423834274482,0.09733952918157783,0
5093,2.4894515584665995,179.59415621404224,21,4,gas,debit,0.7163190541153374,0.12895884700420912,0
5094,258.8252483262712,66.46249088930705,18,1,online,credit,0.5974838290373553,0.13566602352286322,0
5095,16.900369052474836,77.04925898169563,0,6,gas,debit,0.05119859064796073,0.2719161591685614,1
5096,11.954658157866538,177.90000703573375,12,2,restaurant,debit,0.345523140657792,0.07067206418629467,0
5097,76.22814391216461,49.59329841866817,5,2,grocery,debit,0.3164175187784467,0.2015752430041846,0
5098,3.733601605682439,116.06936204062596,0,2,grocery,credit,0.7139732080723811,0.3743193051657883,0
5099,6.357936932160796,108.1869894639122,21,2,restaurant,debit,0.5761732008295404,0.1345324269557011,0
5100,22.24480290160722,15.082430245073994,16,2,retail,credit,0.6104888027000064,0.15528647994889308,1
5101,93.98671919560906,238.16973163607744,2,0,online,credit,0.846981581217105,0.2841210467351132,0
5102,42.62869285533019,13.193156127250802,16,5,gas,debit,0.5253071389080773,0.20951667603102975,1
5103,29.150956164170402,136.64231189150993,1,4,gas,debit,0.21827719980610527,0.2774426119046847,0
5104,22.582530098250732,11.976267259123095,21,6,gas,credit,0.01243967684474323,0.04019737364266765,0
5105,36.611184578109125,99.60743278401455,6,5,online,credit,0.1594975334911426,0.281331635081628,0
5106,27.179944253085807,351.3963814409989,0,1,online,debit,0.030579091332269992,0.22904238022550355,0
5107,4.284661651696976,44.12477179475309,20,1,restaurant,credit,0.23706491854337453,0.10184476283788294,0
5108,21.522929010110655,42.25169017507619,21,5,online,debit,0.6349971911656639,0.027481746442308382,0
5109,4.012710754743243,100.52837232184578,14,2,gas,debit,0.15141895613683776,0.2764560613057875,0
5110,22.683183032292373,39.275603264539484,3,2,gas,debit,0.08192322976739574,0.2910443111299619,0
5111,9.767182950342987,336.3925238097283,5,5,online,debit,0.970854586675819,0.2602638783769451,0
5112,906.0300145841297,66.16768815552243,20,2,online,debit,0.9969050239275121,0.09444266711798349,0
5113,18.91884328072624,39.63967425240363,12,5,restaurant,credit,0.6370235122822412,0.23578825487468666,0
5114,2.44401126515093,31.807893177151296,22,6,grocery,debit,0.1085663936544995,0.22701977512529317,0
5115,16.42377013570588,21.47848056254505,12,3,online,credit,0.8215206320969027,0.11488090646797279,1
5116,43.77391615689011,29.143882070099007,19,1,grocery,debit,0.539213692919299,0.26692236895277294,0
5117,247.16247631734453,38.44876617428251,0,2,retail,debit,0.18207360349884438,0.11025696747535839,0
5118,8.296397629879277,33.52732997907427,1,4,grocery,credit,0.5756921957160671,0.15074987228476952,1
5119,1.8707848317927156,28.270665883871747,5,3,online,credit,0.039382123273216996,0.04975485797417513,0
5120,68.39197663883832,445.3414228529419,10,0,gas,credit,0.972471110139427,0.4075014011552901,0
5121,2.532234060969043,19.490066460838705,17,6,gas,debit,0.8259654991434208,0.3810581255924841,0
5122,10.44127642319103,63.22075111234913,12,3,online,credit,0.26077691745424714,0.1570700835790165,1
5123,13.647676286711263,98.74304883515259,20,3,restaurant,credit,0.4189118920982804,0.2667443013992142,0
5124,18.093446846762554,102.52513577452252,11,6,online,credit,0.3952835805005138,0.10854990375821584,0
5125,56.4720985729973,51.49027342083747,19,3,online,credit,0.8614941720435259,0.1998094179384568,1
5126,7.203367151043863,42.918262221128295,6,4,restaurant,credit,0.3546343644933696,0.4617317114058329,0
5127,13.32185769194377,85.75955352748537,19,6,restaurant,debit,0.04798016661818727,0.335656908593448,1
5128,19.660164276832923,71.27329050241747,6,1,retail,credit,0.21468884980370384,0.1593323835567565,0
5129,25.13840952085113,42.14184395427306,23,6,retail,debit,0.21556965746515588,0.09007788985186847,0
5130,23.260130604600636,11.451508044553677,6,2,retail,debit,0.9492410479963862,0.16631801070781382,0
5131,38.62920755832195,34.19489205054572,1,4,restaurant,credit,0.9240547680095215,0.04493861719698625,1
5132,71.21897348597379,17.34752485032847,10,4,grocery,credit,0.30059328699215415,0.12001071023717845,0
5133,36.19609258903633,28.01781197630881,0,6,online,debit,0.0027671001095881387,0.3026834497274187,0
5134,39.661394556266245,56.44254615231561,20,5,retail,debit,0.5169976309125972,0.36848128003288827,0
5135,1.8713596456040682,78.15829114892585,12,2,grocery,credit,0.7972399218728001,0.07880245431731062,0
5136,21.657277664517746,323.9058059968247,11,5,online,debit,0.2686049819467803,0.18224668135123143,0
5137,41.23392426368649,31.899604803089844,12,5,grocery,debit,0.43904402604948356,0.15138785092278106,0
5138,59.94405987171743,118.46595684291013,6,6,gas,debit,0.17278920456672842,0.25105412166460606,0
5139,7.109798042139208,74.14035785353228,11,3,gas,debit,0.3273952695162554,0.16575271522896978,0
5140,7.474080395288744,199.5365985014272,16,5,online,debit,0.7588530028668904,0.4714785026421933,0
5141,8.489660294315344,97.14733266408466,7,0,grocery,credit,0.4282812746404877,0.036591380576312706,0
5142,44.90821992581407,19.915903286819336,2,3,grocery,debit,0.44727084376306603,0.42576957800875614,0
5143,94.71018858184348,9.746945664073925,6,3,restaurant,debit,0.7895516465914806,0.15748515718413472,1
5144,10.900512855184521,74.53446975580493,18,5,retail,credit,0.7629727423124542,0.04009790759624347,0
5145,78.40937273801403,32.18656090075993,19,5,online,credit,0.18715279471237656,0.14451928359233418,0
5146,24.17259887470309,20.484863632844792,7,1,grocery,debit,0.4152721794157108,0.02600040007684687,1
5147,16.66934383993317,15.370072821947858,13,3,retail,debit,0.8488578362126448,0.06610194008018955,0
5148,14.627797476535893,64.13405471064101,13,0,online,debit,0.4567376824445024,0.23541376275106193,0
5149,61.55413594644361,246.58523121886356,1,4,grocery,credit,0.6617634829270479,0.29986294432285965,0
5150,32.73244294929346,36.28221420139059,5,6,gas,debit,0.30596214931032906,0.03838763029787107,0
5151,610.1703262005951,98.52105789600023,15,5,grocery,debit,0.05955856156194461,0.3567414032680383,0
5152,5.59382346019718,49.290612632427035,8,3,gas,debit,0.1648990315461285,0.2437981758736691,0
5153,43.69145534170458,15.038565137768183,20,4,gas,credit,0.4017208921460901,0.3768951511682407,0
5154,9.081128647579181,113.84197966394174,14,5,restaurant,credit,0.35346702838891686,0.04031027936058781,1
5155,5.452474375618731,18.270869409281683,18,1,restaurant,credit,0.8956407607911259,0.020117887052556224,1
5156,19.76078255354101,55.791784680133226,14,6,retail,credit,0.5456226704794241,0.13524036745670606,0
5157,24.68087665097996,38.80230239688968,21,5,online,credit,0.6271553970941065,0.16619416982099744,0
5158,1599.2024778087132,133.3633601973155,11,0,retail,debit,0.6886827146961796,0.3875255273446156,0
5159,15.23783190177788,18.95085420946867,8,2,restaurant,credit,0.5316259303936581,0.11778544790645898,0
5160,3.6867005780615196,80.71059923084945,15,2,retail,credit,0.7696456693716353,0.2609126563010586,0
5161,30.250601731867754,23.575371642335966,5,5,online,debit,0.7831004843325561,0.28621173103700037,0
5162,0.8940799696317171,32.74973228916517,19,1,online,debit,0.3513859717826876,0.07433912761891312,0
5163,17.497619202335514,1.440225606446828,14,0,grocery,debit,0.08478515349223492,0.2861791422181326,0
5164,20.574201229803396,442.34873828181344,12,5,retail,debit,0.9863542283433665,0.17285905887176603,0
5165,66.14839150668702,94.68512688852945,20,4,restaurant,debit,0.64262070052239,0.15138298897805022,0
5166,86.52499866927684,25.346800626934954,22,1,grocery,debit,0.7089160731632512,0.1499278104267099,0
5167,9.437070198322003,17.73152824258905,9,3,retail,credit,0.7566960065202346,0.12100214284277801,0
5168,16.023861868773295,33.25985942211359,13,4,online,credit,0.6129634217067987,0.21970458098530177,0
5169,6.365028783070059,111.81878108153046,2,5,restaurant,credit,0.47090146949574885,0.5050543059545948,0
5170,3.6984217248226003,8.231062230089856,11,3,retail,debit,0.9846696942593811,0.10093844499250583,0
5171,31.971413297032356,47.39020589702023,0,3,online,debit,0.7276574100690406,0.3350578621405984,0
5172,2.973149049410137,320.74354303613484,23,6,online,credit,0.845848761556485,0.19858743541100335,1
5173,10.78395788826301,17.567553755718386,20,4,retail,credit,0.43967537152191494,0.23523854188117596,0
5174,4.5142500001683405,59.168247533333194,15,6,retail,debit,0.9047774990907466,0.33395885670488534,0
5175,45.811024851561704,494.3826513704893,9,3,restaurant,credit,0.7321510522815579,0.2026310985821585,1
5176,299.50920417902375,102.73487387979647,8,6,grocery,debit,0.7461279904455865,0.052061064159928575,0
5177,2.850852367252149,61.924990408439456,17,2,online,debit,0.08693124373245631,0.034268394091925614,0
5178,1.2466653612768437,90.61651261712163,0,6,grocery,debit,0.6174567054531491,0.157219626832977,0
5179,16.654320495345637,36.56657840863363,9,4,grocery,debit,0.33521673487269377,0.11915819780241342,0
5180,20.564097057031894,200.262956464966,6,1,online,credit,0.6690016658462381,0.1443075264997597,0
5181,27.88221304174032,36.62276263839481,9,2,retail,credit,0.5682141093081201,0.12452345986523336,0
5182,10.28327950500798,7.6969057024126855,11,1,online,credit,0.11118950671170436,0.05068215745231114,0
5183,14.865469671729452,36.91791357776303,10,0,grocery,credit,0.5299877427661398,0.10036158850906976,1
5184,34.857405666107255,20.76492925460815,8,1,restaurant,debit,0.4512584399051728,0.12485242116042329,0
5185,95.6452791272021,41.215153321625785,4,4,online,credit,0.7764434919836022,0.259030971335737,0
5186,1.0697519985171464,42.136567101212435,3,1,restaurant,credit,0.5026382709904981,0.1127691979511542,0
5187,11.548907473476666,180.8057408250475,19,0,retail,debit,0.4811621675994351,0.20837691843761996,0
5188,27.680084705417258,109.43083727774345,12,3,retail,debit,0.7194909782924446,0.1582682677727101,0
5189,5.068454014942684,71.04159052465586,7,4,restaurant,credit,0.6685878901528772,0.3695346719831779,1
5190,269.5501471078346,54.437572622650265,15,5,restaurant,debit,0.9918543786334574,0.30408795811323175,1
5191,7.743743133322395,18.93746038037536,0,2,online,debit,0.3519527007450677,0.11643976702052124,0
5192,18.879203446414,6.164609309931544,16,2,retail,debit,0.6883565687650943,0.16071924854050257,0
5193,46.24869027890123,61.13961450924128,14,1,restaurant,debit,0.1672585558496954,0.027768103809450873,0
5194,8.273625599694286,120.86100950431617,23,2,gas,debit,0.8045607572350478,0.3088471855653302,0
5195,1.2587767653913569,48.99244569597582,14,6,online,debit,0.7861556185100005,0.31990834787244465,0
5196,10.559418491036817,31.98111835399778,17,0,online,debit,0.7258206850925089,0.18284984454340697,0
5197,94.08144411464552,86.87776799707494,5,5,gas,debit,0.11905076493791866,0.2670622159849911,0
5198,12.117580231261865,50.23277988617713,1,6,retail,credit,0.9875445874921394,0.23166340095076476,0
5199,5.642620288672572,294.63702999578754,4,2,restaurant,credit,0.942610603440034,0.02566217602202037,0
5200,80.52021848990664,187.303134045617,18,6,restaurant,debit,0.370091482135417,0.23406822759452714,0
5201,12.229336005662867,142.52366513216376,6,1,retail,credit,0.5773158844375452,0.0614209352015825,0
5202,9.344227561303116,116.48169243891813,8,2,gas,debit,0.8888869701419331,0.145322081455032,0
5203,25.133060591628855,15.026759607564781,1,6,gas,debit,0.4946439905256921,0.2054721761243641,0
5204,63.823745934083334,105.95279895396226,6,3,gas,credit,0.599163339944421,0.49077098423876325,0
5205,715.2057743618113,79.54524327995462,23,3,online,credit,0.603242859184233,0.15280253528431229,0
5206,69.46716267954307,100.1255329670578,13,2,restaurant,debit,0.6492549677495605,0.100323294713371,0
5207,114.40673499909704,89.35431081328767,23,4,grocery,debit,0.5755003591190677,0.14322281838385453,0
5208,9.40320606169931,85.86382300604387,22,5,online,debit,0.4059442229335728,0.15525883401912266,0
5209,4.311120473788806,813.1100551298141,14,2,online,debit,0.5394793648301232,0.010703879839406816,0
5210,22.054066891916776,50.593055816528306,11,3,restaurant,credit,0.8714426817966703,0.3023091187094782,0
5211,23.588395450264617,139.25926071447947,19,3,retail,credit,0.86410334567355,0.2578777086823487,1
5212,3.9837790862764026,34.090208071888036,3,0,restaurant,credit,0.7725457468608395,0.02680001928211179,0
5213,15.441492510983394,120.3785768481299,12,1,retail,credit,0.414107606922672,0.2559276712573155,0
5214,36.56079175166788,139.67522276605325,8,0,restaurant,debit,0.7859725518735307,0.13420973780581158,0
5215,34.4872638643343,78.60427420344432,11,4,online,credit,0.3878563471896105,0.3652810779506753,0
5216,42.79544963842177,289.8162038925739,9,1,gas,credit,0.6640686974505979,0.434801116589694,0
5217,31.07635048077104,22.549749644319448,8,2,online,credit,0.5674281394057725,0.3086594739806917,0
5218,9.388513848462571,33.54135175419639,20,2,online,debit,0.30002466695650043,0.2983466760625526,0
5219,9.291955817746816,67.51704510154032,22,4,grocery,debit,0.45287827845624373,0.16466415302307913,0
5220,3.325343253813603,131.73691340374964,6,5,online,debit,0.8303617592780399,0.1795031580020583,0
5221,292.1193812980123,65.32857402121665,11,3,online,debit,0.9127528081609347,0.21472950419775824,0
5222,20.494889183273823,197.5040393447609,15,5,online,debit,0.20529542904968723,0.06335982111207611,1
5223,14.33523390570751,28.171480291978117,14,2,grocery,credit,0.4562148098260016,0.06882680114492977,0
5224,4.986887051999356,17.45142854798052,6,0,retail,credit,0.4335055581536278,0.22206326305402369,0
5225,1641.6988248571056,74.30129170281833,7,3,grocery,credit,0.48901529720827464,0.12106013436451007,0
5226,4.014881977866413,50.54276066754876,6,2,gas,credit,0.976625667537555,0.0663225294296073,0
5227,10.556355668769948,93.95948891231305,10,3,retail,debit,0.5187425131402299,0.15892719789473336,0
5228,37.47804348483479,53.12234816653642,3,5,grocery,debit,0.8300766881991817,0.3127104023422964,0
5229,49.418233170509154,38.860573788738996,17,1,gas,debit,0.663937073980884,0.23670661891354985,0
5230,84.51238425232802,50.65624034189687,18,2,gas,debit,0.1071909017165027,0.10432138882237095,0
5231,302.2978415459481,56.19618627902198,6,2,restaurant,credit,0.695656801093779,0.12383696896461407,0
5232,42.91564664898814,40.24632519331997,12,3,restaurant,debit,0.647059164698411,0.27338759081718517,0
5233,4.120414644020733,44.56139733695289,8,1,online,credit,0.7584688946988624,0.18595851517658227,0
5234,13.661508942002138,36.46696065093469,17,0,retail,debit,0.07444852161513593,0.1629933571063296,0
5235,31.872659035906825,128.59463852903895,6,1,grocery,credit,0.24130755996297537,0.3604951867451441,0
5236,446.90187980806206,66.28880336045893,19,0,online,debit,0.7692886897533584,0.29264012895359,0
5237,2.4677129298556313,521.5225281016984,15,6,retail,credit,0.37061597291038617,0.12159073582237692,0
5238,121.98093448864293,64.11668017914451,22,6,restaurant,credit,0.9108189568220749,0.34218177394653015,0
5239,26.307959982419167,31.47339323410894,4,4,grocery,credit,0.5176704089677379,0.3278952168048233,0
5240,70.57992833289948,788.9282468824413,6,5,gas,debit,0.0010271335695998252,0.422957014817799,0
5241,17.236132808933377,82.56834525474348,5,1,gas,debit,0.6988359629245723,0.1900298161831958,0
5242,5.676592012201737,146.95476037950198,1,0,online,debit,0.5134639712630222,0.34388827319175885,0
5243,61.94885771614446,98.70178024456847,6,3,online,credit,0.3170943558487329,0.1982648738365074,0
5244,53.605224785010314,101.80009418350254,20,0,grocery,credit,0.020440698403210056,0.14659755599208527,0
5245,86.32208272471115,93.28450821476456,8,4,gas,credit,0.19874623242529832,0.4196011571055774,0
5246,19.68866416310906,18.136299645806634,12,0,online,credit,0.1615939183274021,0.09762062251237225,0
5247,8.168350285312204,78.84855975106767,16,5,gas,debit,0.5828541444201629,0.18757385008517546,0
5248,1.9383159081084582,14.514362786228396,16,6,restaurant,credit,0.7695540205077395,0.07903498485424795,0
5249,68.65266161176065,45.86201266335617,14,1,online,debit,0.23460641681375594,0.29974726700524357,0
5250,37.933484711983205,26.42690297717234,17,0,retail,credit,0.6977231342275483,0.23553085508484564,0
5251,4.717721975124373,78.05940862719378,23,1,online,debit,0.8998242585550063,0.3474457095563596,0
5252,8.9543503789909,76.25829888019997,14,4,restaurant,credit,0.6215860213445481,0.471444628885586,0
5253,9.97280393926067,88.3358379233316,10,0,grocery,credit,0.7756476259730759,0.08213662718011586,0
5254,2.171728408283205,72.7694753585782,11,0,gas,debit,0.20423150552022995,0.20584957466160575,0
5255,5.891298342832602,29.76028118120994,22,4,grocery,debit,0.07493852195061035,0.19694535756111134,0
5256,3.6665620972452277,42.05576646919701,16,5,online,credit,0.3653878012429278,0.062497681594005525,0
5257,10.818758029957412,137.05689906584766,11,0,retail,credit,0.7090069248723642,0.13256263067936183,0
5258,6.632313930978945,158.8335307423635,6,1,grocery,credit,0.6860985893150875,0.09815261721529744,0
5259,1.7497844671115776,17.34348447662135,23,5,retail,debit,0.9550792411450078,0.3931297060194844,1
5260,417.3333679145297,11.81148505061531,6,2,online,debit,0.6299784197666168,0.3043211073076243,0
5261,131.4742607271513,26.393311262852222,20,5,retail,debit,0.4112844609930495,0.12591618250573153,0
5262,6.243062627845237,155.27652847047617,22,6,retail,debit,0.7971314266529271,0.15765346396584654,1
5263,30.223872582571982,183.99048239978757,9,2,restaurant,debit,0.1530679116407455,0.09265431708911576,0
5264,37.56969099350843,21.65612056549916,15,6,grocery,credit,0.8130223383483772,0.37556712591221236,0
5265,119.89648939459221,74.24046513424018,10,1,online,credit,0.3659304657650362,0.15798371809080916,0
5266,5.883150748673847,341.8702684703808,15,6,restaurant,debit,0.1540100090222426,0.2512606371984735,0
5267,103.35401934372516,82.70759842897218,1,0,retail,credit,0.1621406240384511,0.31524262698139277,0
5268,8.829885467463825,226.21893860762657,1,1,restaurant,debit,0.983597495296082,0.3334648365663187,1
5269,2.7079892728128625,148.22428562980235,17,4,restaurant,debit,0.6232227625406103,0.13542752444474326,0
5270,59.513598875791644,21.972711427342908,4,1,retail,debit,0.1742645943220812,0.1713366375042144,0
5271,139.2314472006819,45.15127761136869,13,2,online,debit,0.26856253801028973,0.1107336760578239,0
5272,974.4405001605356,56.52903942805203,7,6,gas,debit,0.3720797690916112,0.21229576042613116,0
5273,3.3214854327351566,60.590213584031034,5,5,restaurant,credit,0.055899470252876116,0.2520954389452225,1
5274,57.30452137187262,136.50059224933528,8,6,grocery,credit,0.10841571641336878,0.18755582385045286,0
5275,10.862300606718904,82.1613307279601,5,3,retail,credit,0.7617542943987393,0.16327748728081576,0
5276,65.04231550076011,2.897357330583909,20,4,gas,credit,0.7868739696208048,0.08896775988499471,0
5277,2.2128154702362433,14.68989330282615,16,0,restaurant,debit,0.9882346113645742,0.17271363252537458,1
5278,3.02177780837074,6.126472189530677,7,6,retail,credit,0.0675963853471534,0.16588363119060226,1
5279,6.272580075194897,65.06359919338705,2,5,retail,credit,0.8891844116211186,0.013720615782717596,0
5280,22.61121604851953,69.44170679476755,11,1,restaurant,debit,0.317216045644085,0.2978466563202593,1
5281,7.67814591113364,72.47378850374821,12,4,grocery,credit,0.3278505857462005,0.04212691742931564,0
5282,53.97826771676515,20.9276600694785,17,2,retail,credit,0.1272822518804576,0.36644957251460375,0
5283,93.7228410474559,107.14081583854725,22,6,retail,credit,0.9863001769447391,0.25478819526805735,0
5284,49.37115327678682,111.74980588760815,10,0,restaurant,credit,0.9809892369086733,0.3618555370767602,0
5285,227.73472380558735,15.56229393160864,1,1,gas,debit,0.8648296087379439,0.33209699274187404,0
5286,37.47746969115905,12.603339248285701,13,6,retail,debit,0.09078008664523651,0.12363388684452994,1
5287,3.237025765151783,54.59096068214822,0,5,retail,credit,0.8416496257092356,0.04791788738677809,0
5288,155.25435474500532,327.5963707475472,14,1,restaurant,debit,0.634613993132807,0.2720262062007337,0
5289,8.10325349102488,298.7905248854999,17,0,retail,credit,0.1287754459542828,0.3436523184126293,0
5290,78.69878756540264,95.90943496786711,21,5,restaurant,credit,0.2617577572464618,0.14868850326869051,0
5291,212.85290170985513,26.311426918597725,17,3,grocery,credit,0.6892241314982004,0.16475261785752904,0
5292,39.84639815553235,132.53445634262854,16,3,restaurant,debit,0.8034407743807608,0.17629278464011527,0
5293,2.129232913292909,34.72902300448898,0,4,gas,debit,0.8480870459764742,0.10311468560875896,0
5294,5.066659629330925,25.342756848851117,13,6,retail,credit,0.543830241058919,0.043780503006561645,0
5295,146.0744904748118,6.398305363677613,19,1,grocery,debit,0.5346199166159713,0.29584901997755,0
5296,15.585110004250485,60.48420147842042,23,4,retail,debit,0.6842090128612494,0.162157091304104,0
5297,22.631897441377628,29.082384605343005,21,0,retail,debit,0.7777225492331079,0.1739923170648125,1
5298,62.69217406167022,60.12527964819291,15,5,restaurant,debit,0.17058578123542134,0.24641517960493428,0
5299,57.08174099576686,5.47746445812661,3,4,retail,credit,0.7398376595512928,0.17176071035499874,0
5300,30.51443097933698,64.70423611734111,21,6,grocery,credit,0.34168658915571326,0.013221987364178126,0
5301,14.687509565456677,4.8012621728665135,5,1,online,credit,0.38375862092234236,0.3517170301874185,0
5302,12.566032387910367,162.05572430360655,15,6,retail,credit,0.07771296487580193,0.06669265030896988,0
5303,72.7368575819075,92.00944493670264,19,3,restaurant,credit,0.5884207622682687,0.5993785267927288,0
5304,46.07886092634249,41.31952830695897,5,3,gas,debit,0.09342009753464486,0.4166595958619031,0
5305,13.654238675060483,95.84380738814492,14,0,retail,debit,0.9131356037168568,0.13145430919775455,0
5306,101.81612287161936,20.530790549674553,0,2,restaurant,credit,0.6209703062606208,0.14294517142756663,0
5307,16.55103813928983,58.69623092244522,6,4,retail,credit,0.9902818551181863,0.1431223492365887,0
5308,5.598544977299653,120.87706512916728,22,0,online,credit,0.24565215263060536,0.08723474328580504,0
5309,6.433662370735298,2.4736894754347944,10,3,online,credit,0.6796005638656374,0.19150042743110077,0
5310,4.626907625691831,34.910080963559,0,6,grocery,debit,0.9644299883251574,0.11223348202402941,0
5311,13.348245795075956,53.375715139845255,7,1,online,debit,0.2985782643116781,0.25799546922780414,0
5312,127.81532101496659,44.86717158604009,13,1,restaurant,credit,0.09632264849009353,0.03497936352502138,0
5313,6.003587627518989,234.41705756277332,4,5,online,credit,0.6339765767215981,0.17565054168471567,1
5314,26.647987758864964,17.74491285414023,12,2,restaurant,debit,0.3660991667653586,0.030795515043255547,0
5315,7.500472222490263,29.33674296665872,14,2,retail,credit,0.2730576337101296,0.277478180126441,0
5316,13.592748310804366,8.03760355684442,8,3,grocery,credit,0.9935876507434108,0.2791096477585309,0
5317,2.0853530762100623,247.2219834079019,7,2,grocery,credit,0.7541093361033211,0.13643340421541802,0
5318,14.42831587889224,42.679122122300974,18,2,online,credit,0.4853946330124377,0.46351555625237684,0
5319,15.020890471422726,35.21919026259851,16,1,gas,debit,0.05000339738296611,0.120699564061041,1
5320,45.16994427773653,51.80658774322294,18,5,online,credit,0.19161567751387543,0.23835654542788773,0
5321,28.07617550404233,103.1553215336474,17,4,gas,debit,0.2987784252729758,0.08912237182107775,0
5322,3.328134086533093,77.27445254704293,17,6,online,debit,0.4871966015662851,0.3576058929884074,0
5323,102.13519389962846,771.1510074213513,3,1,restaurant,credit,0.49724984156495955,0.14371747943040508,0
5324,27.53490741698238,85.96462620195102,1,5,restaurant,credit,0.024733363223272464,0.16718310821261012,0
5325,27.0473835928586,34.286598750067704,23,1,gas,credit,0.9433562700169744,0.214665853087354,0
5326,19.81078467402645,31.14467434241748,4,3,grocery,credit,0.5428071794385061,0.1826768607811474,0
5327,9.238354904525144,36.86420579421439,16,5,gas,debit,0.019727166985385458,0.23234030149907142,1
5328,27.84639486286653,12.160136178561354,21,5,retail,credit,0.7013351941755451,0.18674075648516944,0
5329,40.99223481016762,56.81862673773944,6,3,grocery,credit,0.07135151191748523,0.31876703614316837,0
5330,1.4617823268242567,119.51813368878491,15,5,gas,debit,0.7211704248752308,0.08320839028459746,1
5331,8.9518368331255,29.56633548428565,0,6,retail,credit,0.7014924808277764,0.08098512201209847,0
5332,13.702517079580586,24.352145187948405,11,4,retail,credit,0.9849231640718714,0.21704481615634505,0
5333,29.496036799514947,248.62485309252767,18,0,online,debit,0.34203741900804685,0.17735227334960144,0
5334,120.29733970439487,13.111855794194954,8,2,gas,credit,0.14432729155620838,0.2544005431306331,0
5335,6.311597272918857,6.904556966360676,15,5,restaurant,debit,0.09186927264528366,0.04561444647406928,1
5336,9.516786409349253,17.237686394115,6,2,online,credit,0.07172607017319477,0.15871107250563596,0
5337,9.311021760984962,11.699747763261307,14,1,grocery,debit,0.8103332019188126,0.3137934208879151,0
5338,6.035801261559119,80.33666075123276,11,1,restaurant,debit,0.7185480698277238,0.13019169827612176,0
5339,11.931956933660793,38.065010459968455,3,5,retail,credit,0.9759152167268906,0.1639364470505213,0
5340,63.82872537320078,43.82975632978408,5,5,grocery,debit,0.30918604001577765,0.15166141467396893,0
5341,4.134005356402073,172.93817781734376,5,5,online,credit,0.803102453194843,0.27868232202623905,1
5342,38.15747183680731,27.3485945187727,14,6,retail,credit,0.09301409544523409,0.1961910481397114,0
5343,1.563843627914156,118.52091130855706,2,6,retail,credit,0.9038798924183518,0.046033528220780905,0
5344,8.653752183571532,247.4782747091958,1,4,retail,credit,0.051830308809569514,0.161755588287602,0
5345,12.252941733517618,34.61674421959095,4,5,restaurant,credit,0.7878834824080981,0.15356319156772574,0
5346,247.7176301487183,114.09402116698385,7,6,online,credit,0.30735552483599093,0.24214453110074152,0
5347,13.300432358682796,42.87042042219833,18,2,online,credit,0.1811930065503532,0.16168610296164632,0
5348,0.7394377268534541,137.56521957616943,20,1,restaurant,credit,0.7045145277165422,0.1201301498986371,0
5349,1.0016680293239728,11.341979162858442,15,1,online,debit,0.8958780317725217,0.29549824193369967,0
5350,21.137408375378463,10.53273213889628,18,6,retail,credit,0.7641260393832877,0.13417851247499274,0
5351,50.43353262400229,36.919220090139916,22,5,retail,debit,0.31309994507250605,0.05683488734962935,0
5352,35.27532766048487,22.445164268964785,15,3,retail,debit,0.3535706548949362,0.3177591937465089,0
5353,25.825313612847808,32.56671943088038,5,6,online,debit,0.18930459488898066,0.14426498462657494,0
5354,114.82272258889091,43.836789929720574,21,0,gas,debit,0.8240615928810386,0.08056423051960707,0
5355,8.940693589501272,112.16977052050655,0,5,grocery,credit,0.10709363432911001,0.09119753761897521,0
5356,76.8892314879945,36.3189419303114,17,4,gas,credit,0.9032139272687502,0.07205065830920863,0
5357,1.7366842164027778,23.95408060179079,21,0,restaurant,debit,0.6011342470204014,0.1454793792517205,0
5358,5.168477979996353,38.41648342085043,7,0,gas,debit,0.5888549556969969,0.041793468225643386,1
5359,1.335676503375497,25.301273240872973,4,5,gas,debit,0.8378214680964453,0.0318973203367915,0
5360,13.299574589912798,21.455789118551028,11,4,restaurant,credit,0.6675332513946711,0.3923550632739311,0
5361,18.739023620654766,10.880619579188947,17,6,gas,credit,0.304239258238281,0.12623932033798468,1
5362,23.834932062790916,58.52641063595127,4,2,grocery,credit,0.34951512211682656,0.1586821423547388,0
5363,22.03925164551884,30.916632058059612,21,5,online,credit,0.17305419112463594,0.36798604986762523,0
5364,4.996161930573501,143.4919217564103,12,1,restaurant,credit,0.46406324189881676,0.06325070666280395,0
